identifier,name,description,ingredients,serving_size,servings,steps,tags,search_terms
402882,Four-Juice Christmas Punch,Just like wine coolers but way cheaper and you can put more/less alcohol in it,"[""1 (12   ounce) can   frozen cranberry juice concentrate""\,""1 (12   ounce) can   raspberry-cranberry frozen juice concentrate""\,""1 (12   ounce) can   frozen apple juice concentrate""\,""1 (12   ounce) can   frozen lemonade concentrate""\,""1   liter   chilled ginger ale""\,""2   liters   chilled club soda""\,""2   cups    cold water""\,""3   cups   chilled vodka""]",223,24,"['Combine frozen concentrates in a punch bowl. (A large soup tureen makes a good substitute.) Thaw\, mix well and refrigerate until needed. At serving time\, add ginger ale\, club soda\, water and vodka\, if using. Serve with plenty of ice.']","['60-minutes-or-less'\, 'time-to-make'\, 'course'\, 'preparation'\, 'occasion'\, 'for-large-groups'\, 'low-protein'\, 'healthy'\, 'beverages'\, 'easy'\, 'holiday-event'\, 'low-fat'\, 'romantic'\, 'punch'\, 'dietary'\, 'christmas'\, 'low-sodium'\, 'low-cholesterol'\, 'low-saturated-fat'\, 'low-calorie'\, 'inexpensive'\, 'healthy-2'\, 'low-in-something'\, 'taste-mood'\, 'number-of-servings'\, '3-steps-or-less']","{'healthy'\, 'low-calorie'\, 'low-fat'\, 'low-sodium'}"
274861,Incredible Edibles Christmas Applesauce,"This is a wonderful natural flavored applesauce that is make with diabetics in mind--no sugar, all natural.  I made this for a diabetic client--he loved it and then others tried it and also raved about its taste.","[""2   kg    apples\, cored and chopped  (Macintosh)""\,""1       cinnamon stick\, ground to taste ""]",500,4,"['Core and chop the apples\, leaving the red skin on.'\, 'Place in a large pot with a small amount of water\, about 4 ounces and cook down on medium heat till the apples are soft and mushy\, occasionally stirring so they wont burn.'\, 'When soft\, take out and strain through a large stainer separating the skin from the sauce.  Take a spoon and mash down the apples so that all the sauce will be reserved.'\, 'Discard the skins.'\, 'Refrigerate the applesauce for an hour then enjoy--the natural sweetness will be there and no sugar.']","['60-minutes-or-less'\, 'time-to-make'\, 'course'\, 'main-ingredient'\, 'cuisine'\, 'preparation'\, 'occasion'\, 'north-american'\, 'low-protein'\, 'healthy'\, '5-ingredients-or-less'\, 'sauces'\, 'desserts'\, 'condiments-etc'\, 'fruit'\, 'american'\, 'easy'\, 'beginner-cook'\, 'diabetic'\, 'fall'\, 'holiday-event'\, 'kid-friendly'\, 'low-fat'\, 'winter'\, 'dietary'\, 'christmas'\, 'low-sodium'\, 'low-cholesterol'\, 'seasonal'\, 'low-saturated-fat'\, 'low-calorie'\, 'northeastern-united-states'\, 'free-of-something'\, 'low-in-something'\, 'apples']","{'diabetic'\, 'low-calorie'\, 'low-sodium'\, 'dessert'\, 'healthy'\, 'low-fat'}"
197649,Armenian Christmas Cookies (Kurabia),Delicious tender cookie...not too sweet.,"[""2   cups    sweet butter\, clarified room temperature ""\,""1       egg""\,""1   tablespoon    vodka (or rachi)""\,""1 1/4  cups    sugar""\,""2   teaspoons    vanilla""\,""5   cups    flour""]",23,60,"['Preheat oven to 275.'\, 'Beat butter\, egg and rachi with mixer until white and fluffy.'\, 'Add sugar and vanilla and beat well.'\, 'Add 4 cups flour one cup at a time.'\, 'Add more flour 1/4 cup at a time until dough is no longer sticky.'\, 'Roll out 1/4 at a time to a long rope\, 1/2 inch thick.  Dough can be colored with food coloring or decorate with sprinkles.'\, 'Slice on the diagonal about 2 inches long and place on a cookie sheet sprayed with PAM.'\, 'Bake for about 20 minutes\, until slightly firm.   Do not allow to brown.']","['60-minutes-or-less'\, 'time-to-make'\, 'course'\, 'preparation'\, 'occasion'\, 'for-large-groups'\, 'rolled-cookies'\, 'desserts'\, 'holiday-event'\, 'cookies-and-brownies'\, 'dietary'\, 'christmas'\, 'low-sodium'\, 'low-in-something'\, 'number-of-servings']","{'cookie'\, 'dessert'\, 'low-sodium'}"
511268,Christmas Sweet Dumpling Skewers,"This recipe is a fun easy recipe, using Christmas colors, to make an easy, tasty, desert for Christmas. It is based off of recipes for other dishes, just made to be more American.","[""1 1/3  cups    rice flour""\,""3/4  cup    warm water""\,""3   tablespoons    sugar""\,""  red food coloring""\,""  green food coloring""\,""  bamboo skewer""\,""  powdered sugar""\,""1   tablespoon    green tea powder""]",107,4,"['Put rice flour in a bowl. Add the 3 tablespoons of sugar and then add a small amount of warm water to help work the dough. Knead the dough well. Divide the dough into 3 equal sized piles of dough. Add the green food coloring to one pile and red to another and make 3 colors of dough.'\, 'Make small round dumplings. Place the dumplings in a steamer and steam them on high heat for 10 minute Cool the dumplings and skewer them in bamboo sticks. 3 dumplings each. center one is gonna be white dumpling.'\, 'Makes 4 servings. Can sprinkle a little bit of powdered sugar\, to make it look a little bit like snow and make the dumplings a little sweeter.'\, 'Also\, to add a different and unique flavor\, instead of adding the green food coloring\, you can add 1 tablespoons of green tea powder and kneed it into the dough until it is green. Then continue with recipe as described.']","['15-minutes-or-less'\, 'time-to-make'\, 'course'\, 'main-ingredient'\, 'cuisine'\, 'preparation'\, 'occasion'\, 'north-american'\, 'low-protein'\, 'healthy'\, 'desserts'\, 'snacks'\, 'asian'\, 'easy'\, 'steam'\, 'beginner-cook'\, 'finger-food'\, 'holiday-event'\, 'kid-friendly'\, 'low-fat'\, 'spring'\, 'winter'\, 'dietary'\, 'christmas'\, 'low-sodium'\, 'low-cholesterol'\, 'seasonal'\, 'low-saturated-fat'\, 'inexpensive'\, 'low-in-something'\, 'pasta-rice-and-grains'\, 'taste-mood'\, 'sweet'\, 'presentation'\, 'technique']","{'low-sodium'\, 'healthy'\, 'dessert'\, 'low-fat'\, 'snack'}"
6514,Traditional Decorated Christmas Cookies,--Adopted Recipe--,"[""3/4  cup    butter\, unsalted\, softened ""\,""1/2  cup    sugar""\,""1       egg""\,""1   tablespoon    fresh lemon rind\, finely grated ""\,""1   teaspoon    vanilla""\,""1/4  teaspoon    salt""\,""2 1/4  cups    flour\, unsifted ""\,""1 -2   tablespoon    water""\,""""\,""3       egg whites""\,""1   lb    powdered sugar""\,""2 -3   teaspoons    water""\,""  food coloring\, sprinkles\, etc\, as desired ""]",74,16,"['Beat together butter and sugar in small bowl with electric mixer until light and fluffy.  Beat in egg\, lemon peel\, vanilla and salt.'\, 'Gradually beat in flour until thouroughly incorporated.  Add water\, a few drops at a time\, only until dough starts to come away from side of bowl.'\, 'Wrap dough in plastic wrap.  Refrigerate until firm\, about 2 hours.'\, 'Preheat oven to 350 degrees Fahrenheit.  Lightly grease 4 cookie sheets.'\, 'On lightly floured surface\, roll out dough to 1/8"" thickness.  Cut out various shapes using cookie cutters or homemade cardboard patterns\, or free-hand.  Reroll scraps and cut out.'\, 'Make small holes with wooden pick if planning to hang cookies.  Bake for 12 to 15 minutes or until beginning to brown around edges.'\, 'Remove cookies to wire rack to cool before decorating.'\, 'Prepare icing: Beat egg whites in small bowl with electric mixer until foamy.  Slowly beat in the powdered sugar.  Continue to beat until thick and creamy.'\, 'Add just enough water to get a good spreading consistency.  Tint with food coloring\, if you wish.  Spread evenly over cookies.'\, 'Decorate with glitter\, sprinkles\, or cinnamon red hots\, or as desired.']","['weeknight'\, 'time-to-make'\, 'course'\, 'preparation'\, 'occasion'\, 'for-large-groups'\, 'rolled-cookies'\, 'desserts'\, 'oven'\, 'heirloom-historical'\, 'holiday-event'\, 'cookies-and-brownies'\, 'dietary'\, 'christmas'\, 'equipment'\, 'number-of-servings'\, '4-hours-or-less']","{'cookie'\, 'dessert'}"
13860,"Croquembouche (puff, christmas tree)","This makes a super dessert and a great holiday center piece. You can use this as a base recipe and do all kinds of things, use chocolate in stead of carmelized sugar, fill the puffs with custard or whipped cream, decorate with tiny almond paste holly leaves etc. etc. Again it is a do ahead recipe to take some of the strain off last munute rush.","[""""\,""1 1/2  cups    water""\,""3/4  cup    unsalted butter""\,""2   teaspoons    sugar""\,""1/4  teaspoon    salt""\,""1 1/2  cups    flour""\,""6       eggs""\,""""\,""1 1/2  cups    sugar""\,""2   tablespoons    fresh lemon juice""\,""16       glace cherries\, halved ""]",67,20,"['To make Puffs:preheat oven 400f.'\, 'Bring water\, butter\,sugar & salt to a roiling boil in a large saucepan.'\, 'Add flour all at once\, stir vigorously with a wooden spoon until the mixture leaves the sides of the pan clean. Remove from heat.'\, 'Beat in eggs\, one at at a time with a wooden spoon until paste is shiny& smooth Drop pastry by well rounded teasp\, 1 1/2"" apart on 2 ungreased cookie sheets Bake 35 minutes or until puffed and golden.'\, 'Cool on a wire rack.'\, 'Prepare carmelized sugar:'\, 'Heat sugar & lemon juice in a heavy medium sized skillet over medium-high heat\, stirring occasionally with a wooden spoon until the sugar is melted and light golden brown.'\, 'Do not let it burn Remove from heat.'\, 'Putting it together:'\, 'Place 14 puffs in a 9"" circle on a platter.'\, 'Fill in the center of the circle with about 5 more puffs.'\, ""Working quickly and carefully dip the bottom of remaining puffs in the carmalized sugar (don't let it touch your skin)\, one at a time and place each on top of the base puffs in a slightly smaller circle Fill in the center with puffs.""\, 'Continue making each circle smaller to form a tree shape.'\, 'Drizzle the remaining sugar over the tree and decorate with the cherry halves You may refrigerate for 1-2 days.']","['weeknight'\, 'time-to-make'\, 'course'\, 'cuisine'\, 'preparation'\, 'occasion'\, 'north-american'\, 'for-large-groups'\, 'pies-and-tarts'\, 'desserts'\, 'canadian'\, 'holiday-event'\, 'dietary'\, 'christmas'\, 'new-years'\, 'number-of-servings'\, '4-hours-or-less']",{'dessert'}
15625,Christmas Caramel Rolls Easy,"These are a christmas morning tradition at our house with two young kids, they are easy to prepare and we can enjoy the morning with the kids.","[""24       Rhodes frozen rolls\, frozen ""\,""1/2  cup    sugar""\,""1   teaspoon    cinnamon""\,""1/2  cup   chopped pecans""\,""1/2  cup    butter""\,""1   package   cook n serve butterscotch pudding\, dry ""\,""1/2  cup    brown sugar""]",381,1,"['The night before\, grease 10X13 pan and place frozen rolls in bottom then sprinkle 1/2 cup white sugar\, 1 tsp cinnamon\, 1/2 cup chopped nuts and then dry pudding over top.'\, 'In medium saucepan\, melt 1/2 cup butter and 1/2 cup brown sugar and pour over top of rolls.'\, 'Place pan on counter and cover lightly with paper towels and let thaw and rise overnight.'\, 'In the morning uncover and bake at 350 for 30-35 minutes or until golden brown.'\, 'Turn out onto serving dish and serve warm.']","['60-minutes-or-less'\, 'time-to-make'\, 'course'\, 'cuisine'\, 'preparation'\, 'occasion'\, 'north-american'\, 'breads'\, 'breakfast'\, 'american'\, 'oven'\, 'easy'\, 'holiday-event'\, 'kid-friendly'\, 'dietary'\, 'christmas'\, 'equipment'\, 'number-of-servings']",{'breakfast'}
17928,Stollen (German Christmas Bread),"Do I need to ask about the nutritional value? I'm sure there is some...in the milk, egg...check those calories racking up!! I got this out of our church cookbook. I have not tried to make it YET, so I'm guessing on the prep & cook time. Please review if you make this.","[""3 1/2  cups    milk""\,""1/2  cup    water\, lukewarm ""\,""4   packages    yeast""\,""10   cups    flour\, all-purpose ""\,""1   tablespoon    salt""\,""2 1/2  cups    butter\, melted \\u0026 cooled ""\,""1 1/2  cups    sugar""\,""2   teaspoons    fresh lemon rind\, grated ""\,""5       egg yolks""\,""2   ounces    brandy""\,""1   lb    raisins\, chopped ""\,""1   lb    citron\, chopped ""\,""1   lb    pecans\, chopped or hickory nuts ""\,""1/2  lb    glace cherries\, chopped ""\,""1   lb    dates\, chopped ""\,""1/2  cup    powdered sugar""]",4923,1,"['Scald milk and cool to lukewarm.'\, 'Dissolve yeast in water for 10 minutes; add to milk.'\, 'Add 6 cups flour sifted with salt to make a soft batter.'\, 'Let raise until double in bulk.'\, 'Add 1 1/2 cups butter\, sugar\, egg yolks\, lemon rind and brandy; mix thoroughly.'\, 'Add 4 cups flour slowly\, working in until the mixture loosens from the bowl.'\, 'Now knead in the fruits and nuts\, working in well.'\, 'Divide mixture in five parts.'\, 'Shape into loaves and place in greased pans.'\, 'Make two rows of slashes across top of loaves.'\, 'Let rise to double length in size.'\, 'Bake 1 hour in 350 degree oven.'\, 'After removing bread from oven and it has partially cooled\, spoon over 1 cup melted butter\, let it soak into the bread.'\, 'Sprinkle with powdered sugar.'\, 'Put in cool storage for 2 or 3 days to mellow.']","['weeknight'\, 'time-to-make'\, 'course'\, 'main-ingredient'\, 'cuisine'\, 'preparation'\, 'occasion'\, 'breads'\, 'fruit'\, 'german'\, 'oven'\, 'european'\, 'holiday-event'\, 'nuts'\, 'grains'\, 'dietary'\, 'christmas'\, 'pasta-rice-and-grains'\, 'equipment'\, 'number-of-servings']","{'bread'\, 'german'}"
37165,Thimble Cookies (Christmas Cookies),Cookies with jam in the center.,"[""1   lb    butter""\,""1   cup    white sugar""\,""4       eggs""\,""2   teaspoons    vanilla""\,""4   cups    flour""\,""1   cup    walnuts""\,""  jam or   jelly""]",1499,1,"['Mix flour and sugar together; add vanilla\, egg yolks and butter.'\, 'Mix well; roll into a large ball.'\, 'Save the egg whites in a small bowl.'\, 'Crush the walnuts as fine as you can.'\, 'Roll dough into small balls (about a heaping tablespoon full.'\, 'Roll these small balls in the egg whites.'\, 'Then roll them in the crushed walnuts.'\, 'Place on greased cookie sheet.'\, 'Poke a hole in the middle about half way through with a thimble\, or something around the same size.'\, 'Place in the oven at 350°F for 7 minutes\, then repoke the hole.'\, 'Place back in the oven for 7 more minutes or until golden brown.'\, 'Then fill in the hole with jam or jelly.'\, 'Let cool.']","['60-minutes-or-less'\, 'time-to-make'\, 'course'\, 'preparation'\, 'occasion'\, 'hand-formed-cookies'\, 'desserts'\, 'holiday-event'\, 'cookies-and-brownies'\, 'dietary'\, 'christmas'\, 'number-of-servings']","{'cookie'\, 'dessert'}"
49321,Mom's Christmas Carrot Pudding,This is a tradition in my family and everyone looks forward to it. It's almost like a carrot cake and the sauce may sound a little odd but I never have it without it.,"[""1   cup   grated raw carrot""\,""1   cup   grated raw potato""\,""1   cup   grated raw apple""\,""1 1/2  cups    sugar""\,""1   cup    raisins""\,""1/2  cup   melted butter""\,""1   cup    nuts""\,""1       egg""\,""1 1/4  cups    flour""\,""1/2  teaspoon    ground cloves""\,""1   teaspoon    nutmeg""\,""1   teaspoon    cinnamon""\,""1   teaspoon    baking soda""\,""1   teaspoon    baking powder""\,""1/2  teaspoon    salt""\,""""\,""1 1/2  cups    sugar""\,""3   tablespoons    cornstarch""\,""1/4  teaspoon    nutmeg""\,""1/2  teaspoon    cinnamon""\,""1   dash    allspice""\,""2   cups    boiling water""\,""2   tablespoons    vinegar""]",215,10,"['Put everything for the pudding in a big bowl and mix it up so it is combined.'\, 'Place batter in greased molds and carefully cover with tinfoil.'\, 'You do not want any water falling over into the batter or it will be ruined.'\, 'Put molds in a pot big enough to fit leaving a little room around the edges to pour the water into the pot.'\, 'Fill the pot with water halfway up the side of the molds.'\, 'Cover with lid and steam for 2 to 3 hours.'\, ""Check to make sure the pot doesn't run dry.""\, 'The pudding is done when it has a cake-like look to it.'\, 'You may have to steam for a longer period of time.'\, 'It is best to make this a few days ahead of time and cool it in a pantry or fridge so that the flavors may blend.'\, 'Sauce: Combine sugar\, cornstarch\, salt\, nutmeg\, cinnamon\, and allspice.'\, 'Add water.'\, 'Cook until thickens and clear looking.'\, 'Add vinegar and stir.'\, 'Make this the day you are going to serve.']","['weeknight'\, 'time-to-make'\, 'course'\, 'main-ingredient'\, 'preparation'\, 'occasion'\, 'low-protein'\, 'healthy'\, 'desserts'\, 'fruit'\, 'steam'\, 'holiday-event'\, 'vegetarian'\, 'puddings-and-mousses'\, 'dietary'\, 'christmas'\, 'low-in-something'\, 'technique'\, '4-hours-or-less']","{'dessert'\, 'pudding'\, 'vegetarian'}"
50686,Maggie Beer's Christmas Cake,"This excellent recipe was published in the Melbourne Age in the lead up to Christmas 2002. Maggie Beer is a very well respected cook here in Australia. It is a lovely, moist, rich, fruit cake and everyone who tasted it loved it. I actually soaked the fruit in brandy for three weeks and topped the brandy up a few times, which no doubt improved the flavour even more! Prep time does not include soaking the fruit.","[""500   g    sultanas""\,""300   g    currants""\,""175   g    seedless raisins""\,""1/4  cup   good-quality bitter marmalade""\,""150   g    mixed peel""\,""2      grated oranges\, zest of""\,""120   ml    brandy""\,""300   g   unbleached plain flour""\,""1/2  teaspoon   freshly grated nutmeg""\,""1/2  teaspoon    ground mixed spice""\,""1/2  teaspoon    salt""\,""220   g   softened unsalted butter""\,""200   g   soft light brown sugar""\,""4   large   free-range eggs""\,""100   g    blanched almonds""]",2589,1,"['Mix the dried fruit and orange zest together in a glass or china bowl.'\, 'Pour the brandy over and mix again.'\, 'Cover the bowl and leave for at least 24 hours\, turning mixture occasionally.'\, 'Preheat oven to 140 degrees C.'\, 'Grease and line a 24cm round cake tin with several layers of paper.'\, 'Paper should extend 10cm above the rim of the tin.'\, 'Sift flour\, spices and salt.'\, 'Cream butter and sugar in a large bowl.'\, 'Beat eggs in a separate bowl then mix very gradually into the creamed mixture.'\, 'Gently fold in the spiced flour\, then fold in the dried fruit mixture.'\, 'Pour the batter into the prepared pan and smooth the top.'\, 'Decorate the top with blanched almonds.'\, 'Bake for about 3 hours.'\, 'A skewer inserted into the centre of the cake should come out clean when the cake is cooked.'\, 'A baking dish full of water placed on the oven shelf below the cake during cooking will help keep the cake moist.'\, 'Cool the cake in the tin for 30 minutes before transfering to a wire rack.'\, 'To store\, wrap the cake in several layers of greaseproof paper\, then wrap in foil and store in an air-tight tin.']","['weeknight'\, 'time-to-make'\, 'course'\, 'main-ingredient'\, 'cuisine'\, 'preparation'\, 'occasion'\, 'south-west-pacific'\, 'desserts'\, 'fruit'\, 'australian'\, 'oven'\, 'easy'\, 'holiday-event'\, 'cakes'\, 'christmas'\, 'equipment'\, 'number-of-servings'\, '4-hours-or-less']","{'cake'\, 'dessert'}"
73570,Almond Coconut Christmas Balls,These are very easy to make.,"[""1 1/2  cups    confectioners\\u0027 sugar""\,""1 1/2  cups   shredded coconut""\,""2   tablespoons    cream""\,""1/3  teaspoon    almond extract""\,""1/4  teaspoon   melted butter""\,""  red food coloring""\,""  green food coloring""]",342,1,"[""Mix together the confectioners' sugar\, 1 cup coconut\, cream\, almond extract and melted butter.""\, 'Stir until all are well combined.'\, 'Now divide the mixture into three equal parts.'\, 'Color one pink to red\, one green and leave the other one white.'\, 'Shape into 3/4 to 1 inch fat balls.'\, 'Now roll the balls in rest of coconut and let stand about 24 hours to firm up.']","['30-minutes-or-less'\, 'time-to-make'\, 'course'\, 'main-ingredient'\, 'preparation'\, 'occasion'\, 'low-protein'\, 'hand-formed-cookies'\, 'desserts'\, 'fruit'\, 'no-cook'\, 'holiday-event'\, 'kid-friendly'\, 'cookies-and-brownies'\, 'nuts'\, 'dietary'\, 'christmas'\, 'low-sodium'\, 'low-in-something'\, 'coconut'\, 'number-of-servings'\, 'technique']","{'dessert'\, 'low-sodium'}"
